company_name;company_address;company_postalcode;company_city;company_phone;company_email;company_website;company_facebook;contact_firstname;contact_lastname;contact_email;contact_phone;contact_position;contact_linkedin
CENTURY 21 Accore;1 place du Marché;76460;ST VALERY EN CAUX;02 35 57 99 99;;http://www.century21-accore-st-valery-caux.com/;https://www.facebook.com/pages/CENTURY-21-Accore-%C3%A0-Saint-Valery-en-Caux/155086077870422;;;;;;
CENTURY 21 Bruno Ferrand;219 route de Dieppe;76250;DEVILLE LES ROUEN;02 32 82 10 10;;http://www.century21brunoferrand.com/;https://www.facebook.com/pages/CENTURY-21-Bruno-Ferrand/102813876422291;;;;;;
CENTURY 21 de Rouen et ses alentours;219 route de Dieppe;76250;DEVILLE LES ROUEN;02 32 82 10 10;;http://www.century21agencesderouen.com/;;;;;;;
CENTURY 21 Immobilier du Perrey;5 place Charles de Gaulle;76400;FECAMP;02 35 28 21 21;;http://www.century21immobilierduperrey.com/;https://www.facebook.com/pages/CENTURY-21-Immobilier-du-Perrey-%C3%A0-Fecamp/109547342415439;;;;;;
Chateaux et chateaux;813 Rue du Mont Grimont;76690;Fontaine-le-Bourg;02 32 80 20 20;;http://www.chateauxetchateaux.com/;;;;;;;
CIB CABINET IMMOBILIER BARENTINOIS;61 rue Louis Leseigneur;76360;BARENTIN;02.35.92.64.09;;http://www.cib76.fr/;;;;;;;
Clerc conseil;29 rue Raymond Aron;76130;MONT SAINT AIGNAN;02 35 12 03 79;;http://www.clerc-conseil.fr/;;;;;;;
ERA Haute-Normandie Immobilier;;;;;;http://www.era-immobilier-haute-normandie.fr/;;;;;;;
Estate Immobilier d'entreprise;155, rue des Landes - Bourg Corblin 76;940;NOTRE DAME DE BLIQUETUIT;02-32-70-93-70;;http://www.estate.fr/;;;;;;;
FIM;1 RUE NORMANDIE;76390;Aumale;02 35 94 96 96;;http://www.fim-immobilier.com/;;;;;;;
FIM;42 RUE DE LA BARRE;76200;Dieppe;02 32 14 68 71;;http://www.fim-immobilier.com/;;;;;;;
FIM Immobilier, DUBUC Immobilier;4 PLACE SAINT ETIENNE;76400;Fecamp;02 35 28 27 40;;http://www.fim-immobilier.com/;;;;;;;
Guy Hoquet L'immobilier Pavilly;8 RUE DELALANDRE;76570;Pavilly;02 32 80 26 26;;http://www.guyhoquet-immobilier-pavilly.com/;;;;;;;
IMMO DE FRANCE BOLBEC;9 rue Jacques Fauquet;76210;BOLBEC;02 35 31 07 71;;http://www.bolbec-immo.com/;;;;;;;
Immobilière Océane;5 rue de la Victoire;76280;CRIQUETOT;;;http://www.immobiliere-oceane.fr/;;;;;;;
J SENECAL Immobilier;207 Route de Dieppe;76770;MALAUNAY;02.32.82.19.38;;https://www.senecal-immobilier.com/;https://www.facebook.com/senecal.immobilier;;;;;;
J SENECAL Immobilier;54 Grande Rue;76116;RY;02.35.12.00.20;;https://www.senecal-immobilier.com/;https://www.facebook.com/senecal.immobilier;;;;;;
Julia Immobilier;1431 rue Aristide Briand;76650;PETIT COURONNE;02 32 11 06 82;;http://www.julia-immobilier.com/;;;;;;;
